Veículo;SS;Tipo de tempo;Horário;Obs
300;2;PR;15:29:49;Ocorrência de excesso de velocidade (105.12km/h) em ZVC.
300;2;PR;15:29:50;Ocorrência de excesso de velocidade (106.67km/h) em ZVC.
300;2;PR;15:29:51;Ocorrência de excesso de velocidade (108.74km/h) em ZVC.
300;2;PR;15:29:52;Ocorrência de excesso de velocidade (112.36km/h) em ZVC.
300;2;PR;15:29:53;Ocorrência de excesso de velocidade (108.74km/h) em ZVC.
300;2;PR;15:29:54;Ocorrência de excesso de velocidade (104.6km/h) em ZVC.
300;2;PR;15:29:55;Ocorrência de excesso de velocidade (97.86km/h) em ZVC.
300;2;PR;15:29:56;Ocorrência de excesso de velocidade (87.57km/h) em ZVC.
300;2;PR;15:29:57;Ocorrência de excesso de velocidade (86.5km/h) em ZVC.
300;2;PR;15:29:58;Ocorrência de excesso de velocidade (90.12km/h) em ZVC.
300;2;PR;15:29:59;Ocorrência de excesso de velocidade (93.8km/h) em ZVC.
300;2;PR;15:30:00;Ocorrência de excesso de velocidade (96.31km/h) em ZVC.
300;2;PR;15:30:01;Ocorrência de excesso de velocidade (97.88km/h) em ZVC.
300;2;PR;15:30:02;Ocorrência de excesso de velocidade (95.79km/h) em ZVC.
300;2;PR;15:30:03;Ocorrência de excesso de velocidade (85.44km/h) em ZVC.
300;2;PR;15:30:04;Ocorrência de excesso de velocidade (81.81km/h) em ZVC.
300;2;PR;15:30:05;Ocorrência de excesso de velocidade (78.7km/h) em ZVC.
300;2;PR;15:30:06;Ocorrência de excesso de velocidade (74.6km/h) em ZVC.
300;2;PR;15:30:07;Ocorrência de excesso de velocidade (67.84km/h) em ZVC.
300;2;PR;15:30:21;Ocorrência de excesso de velocidade (72.51km/h) em ZVC.
300;2;PR;15:30:22;Ocorrência de excesso de velocidade (70.94km/h) em ZVC.
300;2;PR;15:30:23;Ocorrência de excesso de velocidade (76.2km/h) em ZVC.
300;2;PR;15:30:24;Ocorrência de excesso de velocidade (83.42km/h) em ZVC.
300;2;PR;15:30:25;Ocorrência de excesso de velocidade (82.85km/h) em ZVC.
300;2;PR;15:30:26;Ocorrência de excesso de velocidade (85.44km/h) em ZVC.
300;2;PR;15:30:27;Ocorrência de excesso de velocidade (89.59km/h) em ZVC.
300;2;PR;15:30:28;Ocorrência de excesso de velocidade (88.04km/h) em ZVC.
300;2;PR;15:30:29;Ocorrência de excesso de velocidade (85.97km/h) em ZVC.
300;2;PR;15:30:30;Ocorrência de excesso de velocidade (91.65km/h) em ZVC.
300;2;PR;15:30:31;Ocorrência de excesso de velocidade (92.17km/h) em ZVC.
300;2;PR;15:30:32;Ocorrência de excesso de velocidade (94.76km/h) em ZVC.
300;2;PR;15:30:33;Ocorrência de excesso de velocidade (94.24km/h) em ZVC.
300;2;PR;15:30:34;Ocorrência de excesso de velocidade (88.57km/h) em ZVC.
300;2;PR;15:30:35;Ocorrência de excesso de velocidade (93.26km/h) em ZVC.
300;2;PR;15:30:36;Ocorrência de excesso de velocidade (93.74km/h) em ZVC.
300;2;PR;15:30:37;Ocorrência de excesso de velocidade (92.19km/h) em ZVC.
300;2;PR;15:30:38;Ocorrência de excesso de velocidade (86.5km/h) em ZVC.
300;2;PR;15:30:39;Ocorrência de excesso de velocidade (92.72km/h) em ZVC.
300;2;PR;15:30:40;Ocorrência de excesso de velocidade (95.81km/h) em ZVC.
300;2;PR;15:30:41;Ocorrência de excesso de velocidade (91.66km/h) em ZVC.
300;2;PR;15:30:42;Ocorrência de excesso de velocidade (93.8km/h) em ZVC.
300;2;PR;15:30:43;Ocorrência de excesso de velocidade (92.19km/h) em ZVC.
300;2;PR;15:30:44;Ocorrência de excesso de velocidade (93.21km/h) em ZVC.
300;2;PR;15:30:45;Ocorrência de excesso de velocidade (93.26km/h) em ZVC.
300;2;PR;15:30:46;Ocorrência de excesso de velocidade (93.73km/h) em ZVC.
300;2;PR;15:30:47;Ocorrência de excesso de velocidade (94.26km/h) em ZVC.
300;2;PR;15:30:48;Ocorrência de excesso de velocidade (90.65km/h) em ZVC.
300;2;PR;15:30:49;Ocorrência de excesso de velocidade (95.28km/h) em ZVC.
300;2;PR;15:30:50;Ocorrência de excesso de velocidade (91.13km/h) em ZVC.
300;2;PR;15:30:51;Ocorrência de excesso de velocidade (86.47km/h) em ZVC.
300;2;PR;15:30:52;Ocorrência de excesso de velocidade (74.05km/h) em ZVC.
300;2;PR;15:30:53;Ocorrência de excesso de velocidade (70.42km/h) em ZVC.
300;2;PR;15:30:54;Ocorrência de excesso de velocidade (70.94km/h) em ZVC.
300;2;PR;15:30:55;Ocorrência de excesso de velocidade (69.91km/h) em ZVC.
300;2;PR;15:30:56;Ocorrência de excesso de velocidade (70.96km/h) em ZVC.
300;2;PR;15:30:57;Ocorrência de excesso de velocidade (73.54km/h) em ZVC.
300;2;PR;15:30:58;Ocorrência de excesso de velocidade (72.51km/h) em ZVC.
300;2;PR;15:30:59;Ocorrência de excesso de velocidade (71.5km/h) em ZVC.
300;2;PR;15:31:10;Ocorrência de excesso de velocidade (74.71km/h) em ZVC.
300;2;PR;15:31:11;Ocorrência de excesso de velocidade (78.08km/h) em ZVC.
300;2;PR;15:31:12;Ocorrência de excesso de velocidade (79.46km/h) em ZVC.
300;2;PR;15:31:13;Ocorrência de excesso de velocidade (86.67km/h) em ZVC.
300;2;PR;15:31:14;Ocorrência de excesso de velocidade (91.19km/h) em ZVC.
300;2;PR;15:31:15;Ocorrência de excesso de velocidade (97.03km/h) em ZVC.
300;2;PR;15:31:16;Ocorrência de excesso de velocidade (99.62km/h) em ZVC.
300;2;PR;15:31:17;Ocorrência de excesso de velocidade (100.06km/h) em ZVC.
300;2;PR;15:31:18;Ocorrência de excesso de velocidade (98.53km/h) em ZVC.
300;2;PR;15:31:19;Ocorrência de excesso de velocidade (90.37km/h) em ZVC.
300;2;PR;15:31:20;Ocorrência de excesso de velocidade (69.13km/h) em ZVC.
300;2;PR;15:31:28;Ocorrência de excesso de velocidade (68.25km/h) em ZVC.
300;2;PR;15:31:29;Ocorrência de excesso de velocidade (71.96km/h) em ZVC.
300;2;PR;15:31:30;Ocorrência de excesso de velocidade (78.23km/h) em ZVC.
300;2;PR;15:31:31;Ocorrência de excesso de velocidade (79.52km/h) em ZVC.
300;2;PR;15:31:32;Ocorrência de excesso de velocidade (70.35km/h) em ZVC.
300;2;PR;15:31:33;Ocorrência de excesso de velocidade (77.26km/h) em ZVC.
300;2;PR;15:31:34;Ocorrência de excesso de velocidade (81.33km/h) em ZVC.
300;2;PR;15:31:35;Ocorrência de excesso de velocidade (73.66km/h) em ZVC.
300;2;PR;15:32:11;Ocorrência de excesso de velocidade (69.91km/h) em ZVC.
300;2;PR;15:32:12;Ocorrência de excesso de velocidade (68.89km/h) em ZVC.
300;2;PR;15:32:13;Ocorrência de excesso de velocidade (72.72km/h) em ZVC.
300;2;PR;15:32:14;Ocorrência de excesso de velocidade (75km/h) em ZVC.
300;2;PR;15:32:15;Ocorrência de excesso de velocidade (78.23km/h) em ZVC.
300;2;PR;15:32:16;Ocorrência de excesso de velocidade (80.46km/h) em ZVC.
300;2;PR;15:32:17;Ocorrência de excesso de velocidade (72.61km/h) em ZVC.
300;2;PR;15:32:28;Ocorrência de excesso de velocidade (73.42km/h) em ZVC.
300;2;PR;15:32:29;Ocorrência de excesso de velocidade (81.65km/h) em ZVC.
300;2;PR;15:32:30;Ocorrência de excesso de velocidade (87.66km/h) em ZVC.
300;2;PR;15:32:31;Ocorrência de excesso de velocidade (93.68km/h) em ZVC.
300;2;PR;15:32:32;Ocorrência de excesso de velocidade (97.98km/h) em ZVC.
300;2;PR;15:32:33;Ocorrência de excesso de velocidade (101.58km/h) em ZVC.
300;2;PR;15:32:34;Ocorrência de excesso de velocidade (100.82km/h) em ZVC.
300;2;PR;15:32:35;Ocorrência de excesso de velocidade (102.19km/h) em ZVC.
300;2;PR;15:32:36;Ocorrência de excesso de velocidade (104.69km/h) em ZVC.
300;2;PR;15:32:37;Ocorrência de excesso de velocidade (103.94km/h) em ZVC.
300;2;PR;15:32:38;Ocorrência de excesso de velocidade (104.2km/h) em ZVC.
300;2;PR;15:32:39;Ocorrência de excesso de velocidade (101.21km/h) em ZVC.
300;2;PR;15:32:40;Ocorrência de excesso de velocidade (98.43km/h) em ZVC.
300;2;PR;15:32:41;Ocorrência de excesso de velocidade (97.18km/h) em ZVC.
300;2;PR;15:32:42;Ocorrência de excesso de velocidade (84.18km/h) em ZVC.
300;2;PR;15:32:43;Ocorrência de excesso de velocidade (76.42km/h) em ZVC.
300;2;PR;15:32:44;Ocorrência de excesso de velocidade (78.39km/h) em ZVC.
300;2;PR;15:32:45;Ocorrência de excesso de velocidade (82.9km/h) em ZVC.
300;2;PR;15:32:46;Ocorrência de excesso de velocidade (86.16km/h) em ZVC.
300;2;PR;15:32:47;Ocorrência de excesso de velocidade (78.15km/h) em ZVC.
300;2;PR;15:33:07;Ocorrência de excesso de velocidade (68.01km/h) em ZVC.
300;2;PR;15:33:08;Ocorrência de excesso de velocidade (81.25km/h) em ZVC.
300;2;PR;15:33:09;Ocorrência de excesso de velocidade (84.45km/h) em ZVC.
300;2;PR;15:33:10;Ocorrência de excesso de velocidade (92.85km/h) em ZVC.
300;2;PR;15:33:11;Ocorrência de excesso de velocidade (92.02km/h) em ZVC.
300;2;PR;15:33:12;Ocorrência de excesso de velocidade (83.53km/h) em ZVC.
300;2;PR;15:33:13;Ocorrência de excesso de velocidade (67.68km/h) em ZVC.
300;2;PR;15:33:27;Ocorrência de excesso de velocidade (67.96km/h) em ZVC.
300;2;PR;15:33:28;Ocorrência de excesso de velocidade (68.8km/h) em ZVC.
300;2;PR;15:33:29;Ocorrência de excesso de velocidade (70.39km/h) em ZVC.
300;2;PR;15:33:33;Ocorrência de excesso de velocidade (70.42km/h) em ZVC.
300;2;PR;15:33:34;Ocorrência de excesso de velocidade (79.79km/h) em ZVC.
300;2;PR;15:33:35;Ocorrência de excesso de velocidade (88.13km/h) em ZVC.
300;2;PR;15:33:36;Ocorrência de excesso de velocidade (93.82km/h) em ZVC.
300;2;PR;15:33:37;Ocorrência de excesso de velocidade (101.58km/h) em ZVC.
300;2;PR;15:33:38;Ocorrência de excesso de velocidade (108.35km/h) em ZVC.
300;2;PR;15:33:39;Ocorrência de excesso de velocidade (116.03km/h) em ZVC.
300;2;PR;15:33:40;Ocorrência de excesso de velocidade (112.47km/h) em ZVC.
300;2;PR;15:33:41;Ocorrência de excesso de velocidade (99.63km/h) em ZVC.
300;2;PR;15:33:42;Ocorrência de excesso de velocidade (85.74km/h) em ZVC.
300;2;PR;15:33:43;Ocorrência de excesso de velocidade (69.21km/h) em ZVC.
300;2;PR;15:34:03;Ocorrência de excesso de velocidade (70.96km/h) em ZVC.
300;2;PR;15:34:04;Ocorrência de excesso de velocidade (80.34km/h) em ZVC.
300;2;PR;15:34:05;Ocorrência de excesso de velocidade (85.99km/h) em ZVC.
300;2;PR;15:34:06;Ocorrência de excesso de velocidade (77.51km/h) em ZVC.
300;2;PR;15:34:13;Ocorrência de excesso de velocidade (71.84km/h) em ZVC.
300;2;PR;15:34:14;Ocorrência de excesso de velocidade (77.82km/h) em ZVC.
300;2;PR;15:34:15;Ocorrência de excesso de velocidade (88.42km/h) em ZVC.
300;2;PR;15:34:16;Ocorrência de excesso de velocidade (92.49km/h) em ZVC.
300;2;PR;15:34:17;Ocorrência de excesso de velocidade (91.08km/h) em ZVC.
300;2;PR;15:34:18;Ocorrência de excesso de velocidade (83.28km/h) em ZVC.
300;2;PR;15:34:19;Ocorrência de excesso de velocidade (77.44km/h) em ZVC.
300;2;PR;15:34:20;Ocorrência de excesso de velocidade (70.37km/h) em ZVC.
300;2;PR;15:34:21;Ocorrência de excesso de velocidade (70.02km/h) em ZVC.
300;2;PR;15:34:30;Ocorrência de excesso de velocidade (72.33km/h) em ZVC.
300;2;PR;15:34:31;Ocorrência de excesso de velocidade (81.69km/h) em ZVC.
300;2;PR;15:34:32;Ocorrência de excesso de velocidade (80.42km/h) em ZVC.
300;2;PR;15:34:33;Ocorrência de excesso de velocidade (74.02km/h) em ZVC.
300;2;PR;15:34:51;Ocorrência de excesso de velocidade (69.98km/h) em ZVC.
300;2;PR;15:34:52;Ocorrência de excesso de velocidade (74.56km/h) em ZVC.
300;2;PR;15:34:53;Ocorrência de excesso de velocidade (81.81km/h) em ZVC.
300;2;PR;15:34:54;Ocorrência de excesso de velocidade (85.44km/h) em ZVC.
300;2;PR;15:34:55;Ocorrência de excesso de velocidade (92.69km/h) em ZVC.
300;2;PR;15:34:56;Ocorrência de excesso de velocidade (98.42km/h) em ZVC.
300;2;PR;15:34:57;Ocorrência de excesso de velocidade (99.93km/h) em ZVC.
300;2;PR;15:34:58;Ocorrência de excesso de velocidade (102.53km/h) em ZVC.
300;2;PR;15:34:59;Ocorrência de excesso de velocidade (104.08km/h) em ZVC.
300;2;PR;15:35:00;Ocorrência de excesso de velocidade (96.31km/h) em ZVC.
300;2;PR;15:35:01;Ocorrência de excesso de velocidade (94.34km/h) em ZVC.
300;2;PR;15:35:02;Ocorrência de excesso de velocidade (100.16km/h) em ZVC.
300;2;PR;15:35:03;Ocorrência de excesso de velocidade (101.1km/h) em ZVC.
300;2;PR;15:35:04;Ocorrência de excesso de velocidade (97.21km/h) em ZVC.
300;2;PR;15:35:05;Ocorrência de excesso de velocidade (92.22km/h) em ZVC.
300;2;PR;15:35:06;Ocorrência de excesso de velocidade (94.9km/h) em ZVC.
300;2;PR;15:35:07;Ocorrência de excesso de velocidade (90.57km/h) em ZVC.
300;2;PR;15:35:08;Ocorrência de excesso de velocidade (80.92km/h) em ZVC.
300;2;PR;15:35:09;Ocorrência de excesso de velocidade (75.54km/h) em ZVC.
300;2;PR;15:35:10;Ocorrência de excesso de velocidade (76.18km/h) em ZVC.
300;2;PR;15:35:14;Ocorrência de excesso de velocidade (71.89km/h) em ZVC.
300;2;PR;15:35:15;Ocorrência de excesso de velocidade (70.03km/h) em ZVC.
300;2;PR;15:35:16;Ocorrência de excesso de velocidade (72.59km/h) em ZVC.
300;2;PR;15:35:17;Ocorrência de excesso de velocidade (80km/h) em ZVC.
300;2;PR;15:35:18;Ocorrência de excesso de velocidade (71.93km/h) em ZVC.
300;2;PR;15:35:21;Ocorrência de excesso de velocidade (69.29km/h) em ZVC.
300;2;PR;15:35:22;Ocorrência de excesso de velocidade (70.02km/h) em ZVC.
300;2;PR;15:35:23;Ocorrência de excesso de velocidade (74.48km/h) em ZVC.
300;2;PR;15:35:24;Ocorrência de excesso de velocidade (75.97km/h) em ZVC.
300;2;PR;15:35:25;Ocorrência de excesso de velocidade (70.44km/h) em ZVC.
300;2;PR;15:35:32;Ocorrência de excesso de velocidade (73.63km/h) em ZVC.
300;2;PR;15:35:33;Ocorrência de excesso de velocidade (79.04km/h) em ZVC.
300;2;PR;15:35:34;Ocorrência de excesso de velocidade (88.77km/h) em ZVC.
300;2;PR;15:35:35;Ocorrência de excesso de velocidade (97.56km/h) em ZVC.
300;2;PR;15:35:36;Ocorrência de excesso de velocidade (99.71km/h) em ZVC.
300;2;PR;15:35:37;Ocorrência de excesso de velocidade (105.79km/h) em ZVC.
300;2;PR;15:35:38;Ocorrência de excesso de velocidade (107.12km/h) em ZVC.
300;2;PR;15:35:39;Ocorrência de excesso de velocidade (96.34km/h) em ZVC.
300;2;PR;15:35:40;Ocorrência de excesso de velocidade (88.12km/h) em ZVC.
300;2;PR;15:35:41;Ocorrência de excesso de velocidade (73.32km/h) em ZVC.
300;2;PR;15:35:49;Ocorrência de excesso de velocidade (68.57km/h) em ZVC.
300;2;PR;15:35:50;Ocorrência de excesso de velocidade (70.65km/h) em ZVC.
300;2;PR;15:35:51;Ocorrência de excesso de velocidade (76.5km/h) em ZVC.
300;2;PR;15:35:52;Ocorrência de excesso de velocidade (87.27km/h) em ZVC.
300;2;PR;15:35:53;Ocorrência de excesso de velocidade (94.07km/h) em ZVC.
300;2;PR;15:35:54;Ocorrência de excesso de velocidade (100.3km/h) em ZVC.
300;2;PR;15:35:55;Ocorrência de excesso de velocidade (100.3km/h) em ZVC.
300;2;PR;15:35:56;Ocorrência de excesso de velocidade (97.28km/h) em ZVC.
300;2;PR;15:35:57;Ocorrência de excesso de velocidade (91.84km/h) em ZVC.
300;2;PR;15:35:58;Ocorrência de excesso de velocidade (91.29km/h) em ZVC.
300;2;PR;15:35:59;Ocorrência de excesso de velocidade (93.72km/h) em ZVC.
300;2;PR;15:36:00;Ocorrência de excesso de velocidade (98.21km/h) em ZVC.
300;2;PR;15:36:01;Ocorrência de excesso de velocidade (93.72km/h) em ZVC.
300;2;PR;15:36:02;Ocorrência de excesso de velocidade (84.81km/h) em ZVC.
300;2;PR;15:36:03;Ocorrência de excesso de velocidade (80.48km/h) em ZVC.
300;2;PR;15:36:04;Ocorrência de excesso de velocidade (69.85km/h) em ZVC.
300;2;PR;15:36:13;Ocorrência de excesso de velocidade (74.42km/h) em ZVC.
300;2;PR;15:36:14;Ocorrência de excesso de velocidade (79.25km/h) em ZVC.
300;2;PR;15:36:15;Ocorrência de excesso de velocidade (79.67km/h) em ZVC.
300;2;PR;15:36:16;Ocorrência de excesso de velocidade (80.27km/h) em ZVC.
300;2;PR;15:36:17;Ocorrência de excesso de velocidade (76.2km/h) em ZVC.
300;2;PR;15:36:18;Ocorrência de excesso de velocidade (77.55km/h) em ZVC.
300;2;PR;15:36:19;Ocorrência de excesso de velocidade (81km/h) em ZVC.
300;2;PR;15:36:20;Ocorrência de excesso de velocidade (83.22km/h) em ZVC.
300;2;PR;15:36:21;Ocorrência de excesso de velocidade (81.18km/h) em ZVC.
300;2;PR;15:36:22;Ocorrência de excesso de velocidade (74.69km/h) em ZVC.
300;2;PR;15:36:32;Ocorrência de excesso de velocidade (75.61km/h) em ZVC.
300;2;PR;15:36:33;Ocorrência de excesso de velocidade (81.86km/h) em ZVC.
300;2;PR;15:36:34;Ocorrência de excesso de velocidade (86.63km/h) em ZVC.
300;2;PR;15:36:35;Ocorrência de excesso de velocidade (85.48km/h) em ZVC.
300;2;PR;15:36:36;Ocorrência de excesso de velocidade (77.35km/h) em ZVC.
300;2;PR;15:37:08;Ocorrência de excesso de velocidade (69.88km/h) em ZVC.
300;2;PR;15:37:09;Ocorrência de excesso de velocidade (76.41km/h) em ZVC.
300;2;PR;15:37:10;Ocorrência de excesso de velocidade (85.87km/h) em ZVC.
300;2;PR;15:37:11;Ocorrência de excesso de velocidade (90.04km/h) em ZVC.
300;2;PR;15:37:12;Ocorrência de excesso de velocidade (88.15km/h) em ZVC.
300;2;PR;15:37:13;Ocorrência de excesso de velocidade (89.49km/h) em ZVC.
300;2;PR;15:37:14;Ocorrência de excesso de velocidade (78.58km/h) em ZVC.
300;2;PR;15:37:16;Ocorrência de excesso de velocidade (68.19km/h) em ZVC.
300;2;PR;15:37:17;Ocorrência de excesso de velocidade (75.47km/h) em ZVC.
300;2;PR;15:37:18;Ocorrência de excesso de velocidade (83.65km/h) em ZVC.
300;2;PR;15:37:19;Ocorrência de excesso de velocidade (89.05km/h) em ZVC.
300;2;PR;15:37:20;Ocorrência de excesso de velocidade (91.78km/h) em ZVC.
300;2;PR;15:37:21;Ocorrência de excesso de velocidade (90.04km/h) em ZVC.
300;2;PR;15:37:22;Ocorrência de excesso de velocidade (81.26km/h) em ZVC.
300;2;PR;15:37:23;Ocorrência de excesso de velocidade (75.84km/h) em ZVC.
300;2;PR;15:37:24;Ocorrência de excesso de velocidade (79.75km/h) em ZVC.
300;2;PR;15:37:25;Ocorrência de excesso de velocidade (88.55km/h) em ZVC.
300;2;PR;15:37:26;Ocorrência de excesso de velocidade (91.29km/h) em ZVC.
300;2;PR;15:37:27;Ocorrência de excesso de velocidade (84.73km/h) em ZVC.
300;2;PR;15:37:28;Ocorrência de excesso de velocidade (73.86km/h) em ZVC.
300;2;PR;15:37:43;Ocorrência de excesso de velocidade (70.89km/h) em ZVC.
300;2;PR;15:37:44;Ocorrência de excesso de velocidade (77.11km/h) em ZVC.
300;2;PR;15:37:45;Ocorrência de excesso de velocidade (82.63km/h) em ZVC.
300;2;PR;15:37:46;Ocorrência de excesso de velocidade (80.03km/h) em ZVC.
300;2;PR;15:37:47;Ocorrência de excesso de velocidade (79.61km/h) em ZVC.
300;2;PR;15:37:48;Ocorrência de excesso de velocidade (80.2km/h) em ZVC.
300;2;PR;15:37:49;Ocorrência de excesso de velocidade (84.94km/h) em ZVC.
300;2;PR;15:37:50;Ocorrência de excesso de velocidade (87.9km/h) em ZVC.
300;2;PR;15:37:51;Ocorrência de excesso de velocidade (89.51km/h) em ZVC.
300;2;PR;15:37:52;Ocorrência de excesso de velocidade (86.08km/h) em ZVC.
300;2;PR;15:37:53;Ocorrência de excesso de velocidade (83.72km/h) em ZVC.
300;2;PR;15:37:54;Ocorrência de excesso de velocidade (68.56km/h) em ZVC.
300;2;PR;15:38:04;Ocorrência de excesso de velocidade (69.62km/h) em ZVC.
300;2;PR;15:38:05;Ocorrência de excesso de velocidade (72.13km/h) em ZVC.
300;2;PR;15:38:06;Ocorrência de excesso de velocidade (77.73km/h) em ZVC.
300;2;PR;15:38:07;Ocorrência de excesso de velocidade (84.96km/h) em ZVC.
300;2;PR;15:38:08;Ocorrência de excesso de velocidade (90.87km/h) em ZVC.
300;2;PR;15:38:09;Ocorrência de excesso de velocidade (92.69km/h) em ZVC.
300;2;PR;15:38:10;Ocorrência de excesso de velocidade (87.06km/h) em ZVC.
300;2;PR;15:38:11;Ocorrência de excesso de velocidade (89.71km/h) em ZVC.
300;2;PR;15:38:12;Ocorrência de excesso de velocidade (94.78km/h) em ZVC.
300;2;PR;15:38:13;Ocorrência de excesso de velocidade (97.28km/h) em ZVC.
300;2;PR;15:38:14;Ocorrência de excesso de velocidade (91.9km/h) em ZVC.
300;2;PR;15:38:15;Ocorrência de excesso de velocidade (82.43km/h) em ZVC.
300;2;PR;15:38:16;Ocorrência de excesso de velocidade (75.1km/h) em ZVC.
300;2;PR;15:38:17;Ocorrência de excesso de velocidade (72.51km/h) em ZVC.
300;2;PR;15:38:18;Ocorrência de excesso de velocidade (68.66km/h) em ZVC.
300;2;PR;15:38:24;Ocorrência de excesso de velocidade (72.16km/h) em ZVC.
300;2;PR;15:38:25;Ocorrência de excesso de velocidade (81.41km/h) em ZVC.
300;2;PR;15:38:26;Ocorrência de excesso de velocidade (87.52km/h) em ZVC.
300;2;PR;15:38:27;Ocorrência de excesso de velocidade (94.52km/h) em ZVC.
300;2;PR;15:38:28;Ocorrência de excesso de velocidade (96.01km/h) em ZVC.
300;2;PR;15:38:29;Ocorrência de excesso de velocidade (102.56km/h) em ZVC.
300;2;PR;15:38:30;Ocorrência de excesso de velocidade (106.28km/h) em ZVC.
300;2;PR;15:38:31;Ocorrência de excesso de velocidade (109.42km/h) em ZVC.
300;2;PR;15:38:32;Ocorrência de excesso de velocidade (109.53km/h) em ZVC.
300;2;PR;15:38:33;Ocorrência de excesso de velocidade (109.87km/h) em ZVC.
300;2;PR;15:38:34;Ocorrência de excesso de velocidade (113.5km/h) em ZVC.
300;2;PR;15:38:35;Ocorrência de excesso de velocidade (116.26km/h) em ZVC.
300;2;PR;15:38:36;Ocorrência de excesso de velocidade (119.77km/h) em ZVC.
300;2;PR;15:38:37;Ocorrência de excesso de velocidade (122.43km/h) em ZVC.
